CodigoSucursal,CodigoFuerza,CodigoModoAtencion,CodigoRuta,CodigoCliente,FechaDesde,FechaHasta
1,1,PRE,118,10793,2001/01/01,31/12/8999
1,1,PRE,107,10796,2001/01/01,31/12/8999
1,1,PRE,111,10799,2001/01/01,31/12/8999
1,1,PRE,96,10811,2001/01/01,31/12/8999
1,1,PRE,118,10816,2001/01/01,31/12/8999
1,1,PRE,119,10818,2001/01/01,31/12/8999
1,1,PRE,94,10822,2001/01/01,31/12/8999
1,1,PRE,94,10824,2001/01/01,31/12/8999
1,1,PRE,94,10825,2001/01/01,31/12/8999
1,1,PRE,118,10827,2001/01/01,31/12/8999
1,1,PRE,96,10828,2001/01/01,31/12/8999
1,1,PRE,118,10829,2001/01/01,31/12/8999
1,1,PRE,107,10830,2001/01/01,31/12/8999
1,1,PRE,110,10833,2001/01/01,31/12/8999
1,1,PRE,94,10837,2001/01/01,31/12/8999
1,1,PRE,96,10840,2001/01/01,31/12/8999
1,1,PRE,88,10842,2001/01/01,31/12/8999
1,1,PRE,110,10849,2001/01/01,31/12/8999
1,1,PRE,107,10851,2001/01/01,31/12/8999
1,1,PRE,90,10853,2001/01/01,31/12/8999
1,1,PRE,43,10858,2001/01/01,31/12/8999
1,1,PRE,28,10859,2001/01/01,31/12/8999
1,1,PRE,118,10862,2001/01/01,31/12/8999
1,1,PRE,100,10867,2001/01/01,31/12/8999
1,1,PRE,91,10872,2001/01/01,31/12/8999
1,1,PRE,120,10878,2001/01/01,31/12/8999
1,1,PRE,91,10880,2001/01/01,31/12/8999
1,1,PRE,94,10884,2001/01/01,31/12/8999
1,1,PRE,96,10888,2001/01/01,31/12/8999
1,1,PRE,89,10889,2001/01/01,31/12/8999
1,1,PRE,118,10895,2001/01/01,31/12/8999
1,1,PRE,119,10903,2001/01/01,31/12/8999
1,1,PRE,100,10905,2001/01/01,31/12/8999
1,1,PRE,100,10907,2001/01/01,31/12/8999
1,1,PRE,111,10909,2001/01/01,31/12/8999
1,1,PRE,94,10910,2001/01/01,31/12/8999
1,1,PRE,73,10912,2001/01/01,31/12/8999
1,1,PRE,110,10914,2001/01/01,31/12/8999
1,1,PRE,100,10916,2001/01/01,31/12/8999
1,1,PRE,113,10917,2001/01/01,31/12/8999
1,1,PRE,100,10931,2001/01/01,31/12/8999
1,1,PRE,96,10941,2001/01/01,31/12/8999
1,1,PRE,118,10943,2001/01/01,31/12/8999
1,1,PRE,88,10947,2001/01/01,31/12/8999
1,1,PRE,111,10952,2001/01/01,31/12/8999
1,1,PRE,89,10956,2001/01/01,31/12/8999
1,1,PRE,120,10960,2001/01/01,31/12/8999
1,1,PRE,100,10964,2001/01/01,31/12/8999
1,1,PRE,100,10966,2001/01/01,31/12/8999
1,1,PRE,111,10967,2001/01/01,31/12/8999
1,1,PRE,118,10968,2001/01/01,31/12/8999
1,1,PRE,111,10971,2001/01/01,31/12/8999
1,1,PRE,94,10972,2001/01/01,31/12/8999
1,1,PRE,102,10975,2001/01/01,31/12/8999
1,1,PRE,87,10976,2001/01/01,31/12/8999
1,1,PRE,119,10977,2001/01/01,31/12/8999
1,1,PRE,89,10978,2001/01/01,31/12/8999
1,1,PRE,119,10979,2001/01/01,31/12/8999
1,1,PRE,94,10981,2001/01/01,31/12/8999
1,1,PRE,90,10987,2001/01/01,31/12/8999
1,1,PRE,96,10989,2001/01/01,31/12/8999
1,1,PRE,111,10990,2001/01/01,31/12/8999
1,1,PRE,111,10992,2001/01/01,31/12/8999
1,1,PRE,113,10995,2001/01/01,31/12/8999
1,1,PRE,88,10997,2001/01/01,31/12/8999
1,1,PRE,111,10998,2001/01/01,31/12/8999
1,1,PRE,94,11004,2001/01/01,31/12/8999
1,1,PRE,28,11006,2001/01/01,31/12/8999
1,1,PRE,95,11007,2001/01/01,31/12/8999
1,1,PRE,119,11009,2001/01/01,31/12/8999
1,1,PRE,118,11012,2001/01/01,31/12/8999
1,1,PRE,100,11018,2001/01/01,31/12/8999
1,1,PRE,95,11023,2001/01/01,31/12/8999
1,1,PRE,118,11024,2001/01/01,31/12/8999
1,1,PRE,111,11026,2001/01/01,31/12/8999
1,1,PRE,119,11030,2001/01/01,31/12/8999
1,1,PRE,91,11035,2001/01/01,31/12/8999
1,1,PRE,107,11047,2001/01/01,31/12/8999
1,1,PRE,110,11052,2001/01/01,31/12/8999
1,1,PRE,91,11053,2001/01/01,31/12/8999
1,1,PRE,100,11056,2001/01/01,31/12/8999
1,1,PRE,87,11060,2001/01/01,31/12/8999
1,1,PRE,107,11062,2001/01/01,31/12/8999
1,1,PRE,107,11065,2001/01/01,31/12/8999
1,1,PRE,107,11066,2001/01/01,31/12/8999
1,1,PRE,107,11069,2001/01/01,31/12/8999
1,1,PRE,107,11071,2001/01/01,31/12/8999
1,1,PRE,113,11073,2001/01/01,31/12/8999
1,1,PRE,100,11074,2001/01/01,31/12/8999
1,1,PRE,100,11081,2001/01/01,31/12/8999
1,1,PRE,88,11082,2001/01/01,31/12/8999
1,1,PRE,100,11085,2001/01/01,31/12/8999
1,1,PRE,111,11086,2001/01/01,31/12/8999
1,1,PRE,107,11094,2001/01/01,31/12/8999
1,1,PRE,119,11129,2001/01/01,31/12/8999
1,1,PRE,119,11131,2001/01/01,31/12/8999
1,1,PRE,73,11145,2001/01/01,31/12/8999
1,1,PRE,107,11146,2001/01/01,31/12/8999
1,1,PRE,28,11172,2001/01/01,31/12/8999
1,1,PRE,96,11188,2001/01/01,31/12/8999
1,1,PRE,118,11196,2001/01/01,31/12/8999
1,1,PRE,96,11197,2001/01/01,31/12/8999
1,1,PRE,119,11199,2001/01/01,31/12/8999
1,1,PRE,96,11206,2001/01/01,31/12/8999
1,1,PRE,100,11213,2001/01/01,31/12/8999
1,1,PRE,91,11222,2001/01/01,31/12/8999
1,1,PRE,91,11245,2001/01/01,31/12/8999
1,1,PRE,28,11248,2001/01/01,31/12/8999
1,1,PRE,96,11250,2001/01/01,31/12/8999
1,1,PRE,96,11255,2001/01/01,31/12/8999
1,1,PRE,88,11259,2001/01/01,31/12/8999
1,1,PRE,91,11261,2001/01/01,31/12/8999
1,1,PRE,94,11267,2001/01/01,31/12/8999
1,1,PRE,107,11279,2001/01/01,31/12/8999
1,1,PRE,91,11280,2001/01/01,31/12/8999
1,1,PRE,102,11282,2001/01/01,31/12/8999
1,1,PRE,95,11287,2001/01/01,31/12/8999
1,1,PRE,102,11290,2001/01/01,31/12/8999
1,1,PRE,95,11297,2001/01/01,31/12/8999
1,1,PRE,102,11307,2001/01/01,31/12/8999
1,1,PRE,73,11309,2001/01/01,31/12/8999
1,1,PRE,102,11313,2001/01/01,31/12/8999
1,1,PRE,96,11314,2001/01/01,31/12/8999
1,1,PRE,95,11315,2001/01/01,31/12/8999
1,1,PRE,113,11316,2001/01/01,31/12/8999
1,1,PRE,110,11317,2001/01/01,31/12/8999
1,1,PRE,113,11318,2001/01/01,31/12/8999
1,1,PRE,88,11320,2001/01/01,31/12/8999
1,1,PRE,120,11322,2001/01/01,31/12/8999
1,1,PRE,88,11324,2001/01/01,31/12/8999
1,1,PRE,90,11328,2001/01/01,31/12/8999
1,1,PRE,91,11329,2001/01/01,31/12/8999
1,1,PRE,73,11330,2001/01/01,31/12/8999
1,1,PRE,120,11334,2001/01/01,31/12/8999
1,1,PRE,119,11337,2001/01/01,31/12/8999
1,1,PRE,111,11342,2001/01/01,31/12/8999
1,1,PRE,120,11347,2001/01/01,31/12/8999
1,1,PRE,100,11348,2001/01/01,31/12/8999
1,1,PRE,100,11349,2001/01/01,31/12/8999
1,1,PRE,91,11350,2001/01/01,31/12/8999
1,1,PRE,113,11352,2001/01/01,31/12/8999
1,1,PRE,102,11355,2001/01/01,31/12/8999
1,1,PRE,102,11357,2001/01/01,31/12/8999
1,1,PRE,119,11358,2001/01/01,31/12/8999
1,1,PRE,119,11372,2001/01/01,31/12/8999
1,1,PRE,118,11374,2001/01/01,31/12/8999
1,1,PRE,100,11378,2001/01/01,31/12/8999
1,1,PRE,96,11385,2001/01/01,31/12/8999
1,1,PRE,111,11387,2001/01/01,31/12/8999
1,1,PRE,89,11391,2001/01/01,31/12/8999
1,1,PRE,95,11399,2001/01/01,31/12/8999
1,1,PRE,73,11401,2001/01/01,31/12/8999
1,1,PRE,110,11405,2001/01/01,31/12/8999
1,1,PRE,94,11406,2001/01/01,31/12/8999
1,1,PRE,100,11407,2001/01/01,31/12/8999
1,1,PRE,96,11411,2001/01/01,31/12/8999
1,1,PRE,110,11412,2001/01/01,31/12/8999
1,1,PRE,73,11415,2001/01/01,31/12/8999
1,1,PRE,73,11418,2001/01/01,31/12/8999
1,1,PRE,110,11422,2001/01/01,31/12/8999
1,1,PRE,111,11425,2001/01/01,31/12/8999
1,1,PRE,102,11431,2001/01/01,31/12/8999
1,1,PRE,96,11434,2001/01/01,31/12/8999
1,1,PRE,73,11436,2001/01/01,31/12/8999
1,1,PRE,28,11438,2001/01/01,31/12/8999
1,1,PRE,88,11454,2001/01/01,31/12/8999
1,1,PRE,118,11457,2001/01/01,31/12/8999
1,1,PRE,90,11460,2001/01/01,31/12/8999
1,1,PRE,88,11465,2001/01/01,31/12/8999
1,1,PRE,90,11470,2001/01/01,31/12/8999
1,1,PRE,119,11478,2001/01/01,31/12/8999
1,1,PRE,73,11479,2001/01/01,31/12/8999
1,1,PRE,110,11480,2001/01/01,31/12/8999
1,1,PRE,89,11483,2001/01/01,31/12/8999
1,1,PRE,94,11484,2001/01/01,31/12/8999
1,1,PRE,100,11485,2001/01/01,31/12/8999
1,1,PRE,90,11487,2001/01/01,31/12/8999
1,1,PRE,95,11489,2001/01/01,31/12/8999
1,1,PRE,95,11490,2001/01/01,31/12/8999
1,1,PRE,88,11491,2001/01/01,31/12/8999
1,1,PRE,119,11499,2001/01/01,31/12/8999
1,1,PRE,95,11501,2001/01/01,31/12/8999
1,1,PRE,88,11504,2001/01/01,31/12/8999
1,1,PRE,73,11505,2001/01/01,31/12/8999
1,1,PRE,87,11506,2001/01/01,31/12/8999
1,1,PRE,96,11507,2001/01/01,31/12/8999
1,1,PRE,124,11509,2001/01/01,31/12/8999
1,1,PRE,73,11511,2001/01/01,31/12/8999
1,1,PRE,107,11513,2001/01/01,31/12/8999
1,1,PRE,107,11514,2001/01/01,31/12/8999
1,1,PRE,88,11515,2001/01/01,31/12/8999
1,1,PRE,91,11518,2001/01/01,31/12/8999
1,1,PRE,88,11519,2001/01/01,31/12/8999
1,1,PRE,120,11522,2001/01/01,31/12/8999
1,1,PRE,95,11523,2001/01/01,31/12/8999
1,1,PRE,28,11527,2001/01/01,31/12/8999
1,1,PRE,94,11529,2001/01/01,31/12/8999
1,1,PRE,100,11533,2001/01/01,31/12/8999
1,1,PRE,100,11534,2001/01/01,31/12/8999
1,1,PRE,96,11535,2001/01/01,31/12/8999
1,1,PRE,96,11538,2001/01/01,31/12/8999
1,1,PRE,91,11539,2001/01/01,31/12/8999
1,1,PRE,96,11540,2001/01/01,31/12/8999
1,1,PRE,107,11541,2001/01/01,31/12/8999
1,1,PRE,107,11542,2001/01/01,31/12/8999
1,1,PRE,107,11543,2001/01/01,31/12/8999
1,1,PRE,96,11545,2001/01/01,31/12/8999
1,1,PRE,96,11546,2001/01/01,31/12/8999
1,1,PRE,96,11547,2001/01/01,31/12/8999
1,1,PRE,96,11549,2001/01/01,31/12/8999
1,1,PRE,87,11551,2001/01/01,31/12/8999
1,1,PRE,96,11552,2001/01/01,31/12/8999
1,1,PRE,107,11553,2001/01/01,31/12/8999
1,1,PRE,96,11554,2001/01/01,31/12/8999
1,1,PRE,87,11555,2001/01/01,31/12/8999
1,1,PRE,73,11557,2001/01/01,31/12/8999
1,1,PRE,73,11558,2001/01/01,31/12/8999
1,1,PRE,73,11560,2001/01/01,31/12/8999
1,1,PRE,88,11561,2001/01/01,31/12/8999
1,1,PRE,88,11562,2001/01/01,31/12/8999
1,1,PRE,88,11563,2001/01/01,31/12/8999
1,1,PRE,90,11566,2001/01/01,31/12/8999
1,1,PRE,96,11571,2001/01/01,31/12/8999
1,1,PRE,96,11572,2001/01/01,31/12/8999
1,1,PRE,96,11575,2001/01/01,31/12/8999
1,1,PRE,107,11578,2001/01/01,31/12/8999
1,1,PRE,110,11579,2001/01/01,31/12/8999
1,1,PRE,119,11585,2001/01/01,31/12/8999
1,1,PRE,94,11586,2001/01/01,31/12/8999
1,1,PRE,107,11587,2001/01/01,31/12/8999
1,1,PRE,110,11588,2001/01/01,31/12/8999
1,1,PRE,110,11589,2001/01/01,31/12/8999
1,1,PRE,110,11591,2001/01/01,31/12/8999
1,1,PRE,110,11593,2001/01/01,31/12/8999
1,1,PRE,107,11596,2001/01/01,31/12/8999
1,1,PRE,107,11598,2001/01/01,31/12/8999
1,1,PRE,113,11600,2001/01/01,31/12/8999
1,1,PRE,118,11601,2001/01/01,31/12/8999
1,1,PRE,96,11602,2001/01/01,31/12/8999
1,1,PRE,96,11603,2001/01/01,31/12/8999
1,1,PRE,87,11606,2001/01/01,31/12/8999
1,1,PRE,96,11608,2001/01/01,31/12/8999
1,1,PRE,110,11610,2001/01/01,31/12/8999
1,1,PRE,87,11612,2001/01/01,31/12/8999
1,1,PRE,119,11614,2001/01/01,31/12/8999
1,1,PRE,96,11615,2001/01/01,31/12/8999
1,1,PRE,87,11618,2001/01/01,31/12/8999
1,1,PRE,87,11620,2001/01/01,31/12/8999
1,1,PRE,100,11624,2001/01/01,31/12/8999
1,1,PRE,100,11625,2001/01/01,31/12/8999
1,1,PRE,100,11626,2001/01/01,31/12/8999
1,1,PRE,100,11627,2001/01/01,31/12/8999
1,1,PRE,87,11628,2001/01/01,31/12/8999
1,1,PRE,100,11629,2001/01/01,31/12/8999
1,1,PRE,118,11630,2001/01/01,31/12/8999
1,1,PRE,88,11631,2001/01/01,31/12/8999
1,1,PRE,96,11633,2001/01/01,31/12/8999
1,1,PRE,96,11635,2001/01/01,31/12/8999
1,1,PRE,96,11636,2001/01/01,31/12/8999
1,1,PRE,87,11638,2001/01/01,31/12/8999
1,1,PRE,119,11639,2001/01/01,31/12/8999
1,1,PRE,96,11640,2001/01/01,31/12/8999
1,1,PRE,111,11641,2001/01/01,31/12/8999
1,1,PRE,88,11642,2001/01/01,31/12/8999
1,1,PRE,87,11643,2001/01/01,31/12/8999
1,1,PRE,87,11644,2001/01/01,31/12/8999
1,1,PRE,87,11645,2001/01/01,31/12/8999
1,1,PRE,113,11646,2001/01/01,31/12/8999
1,1,PRE,87,11647,2001/01/01,31/12/8999
1,1,PRE,87,11648,2001/01/01,31/12/8999
1,1,PRE,100,11651,2001/01/01,31/12/8999
1,1,PRE,100,11652,2001/01/01,31/12/8999
1,1,PRE,87,11654,2001/01/01,31/12/8999
1,1,PRE,87,11655,2001/01/01,31/12/8999
1,1,PRE,87,11659,2001/01/01,31/12/8999
1,1,PRE,87,11660,2001/01/01,31/12/8999
1,1,PRE,87,11661,2001/01/01,31/12/8999
1,1,PRE,107,11662,2001/01/01,31/12/8999
1,1,PRE,87,11664,2001/01/01,31/12/8999
1,1,PRE,107,11666,2001/01/01,31/12/8999
1,1,PRE,107,11667,2001/01/01,31/12/8999
1,1,PRE,107,11668,2001/01/01,31/12/8999
1,1,PRE,96,11670,2001/01/01,31/12/8999
1,1,PRE,96,11671,2001/01/01,31/12/8999
1,1,PRE,96,11672,2001/01/01,31/12/8999
1,1,PRE,87,11674,2001/01/01,31/12/8999
1,1,PRE,96,11675,2001/01/01,31/12/8999
1,1,PRE,95,11677,2001/01/01,31/12/8999
1,1,PRE,87,11678,2001/01/01,31/12/8999
1,1,PRE,87,11679,2001/01/01,31/12/8999
1,1,PRE,111,11680,2001/01/01,31/12/8999
1,1,PRE,110,11681,2001/01/01,31/12/8999
1,1,PRE,87,11683,2001/01/01,31/12/8999
1,1,PRE,110,11685,2001/01/01,31/12/8999
1,1,PRE,87,11687,2001/01/01,31/12/8999
1,1,PRE,87,11688,2001/01/01,31/12/8999
1,1,PRE,100,11691,2001/01/01,31/12/8999
1,1,PRE,88,11692,2001/01/01,31/12/8999
1,1,PRE,110,11694,2001/01/01,31/12/8999
1,1,PRE,110,11697,2001/01/01,31/12/8999
1,1,PRE,120,11698,2001/01/01,31/12/8999
1,1,PRE,118,11700,2001/01/01,31/12/8999
1,1,PRE,102,11702,2001/01/01,31/12/8999
1,1,PRE,113,11704,2001/01/01,31/12/8999
1,1,PRE,87,11705,2001/01/01,31/12/8999
1,1,PRE,102,11706,2001/01/01,31/12/8999
1,1,PRE,102,11707,2001/01/01,31/12/8999
1,1,PRE,119,11708,2001/01/01,31/12/8999
1,1,PRE,118,11713,2001/01/01,31/12/8999
1,1,PRE,87,11714,2001/01/01,31/12/8999
1,1,PRE,95,11717,2001/01/01,31/12/8999
1,1,PRE,95,11718,2001/01/01,31/12/8999
1,1,PRE,120,11719,2001/01/01,31/12/8999
1,1,PRE,95,11721,2001/01/01,31/12/8999
1,1,PRE,95,11722,2001/01/01,31/12/8999
1,1,PRE,100,11725,2001/01/01,31/12/8999
1,1,PRE,107,11730,2001/01/01,31/12/8999
1,1,PRE,107,11735,2001/01/01,31/12/8999
1,1,PRE,107,11736,2001/01/01,31/12/8999
1,1,PRE,107,11737,2001/01/01,31/12/8999
1,1,PRE,111,11742,2001/01/01,31/12/8999
1,1,PRE,28,11745,2001/01/01,31/12/8999
1,1,PRE,120,11746,2001/01/01,31/12/8999
1,1,PRE,100,11747,2001/01/01,31/12/8999
1,1,PRE,110,11750,2001/01/01,31/12/8999
1,1,PRE,96,11751,2001/01/01,31/12/8999
1,1,PRE,73,11752,2001/01/01,31/12/8999
1,1,PRE,73,11753,2001/01/01,31/12/8999
1,1,PRE,73,11754,2001/01/01,31/12/8999
1,1,PRE,95,11756,2001/01/01,31/12/8999
1,1,PRE,73,11759,2001/01/01,31/12/8999
1,1,PRE,73,11760,2001/01/01,31/12/8999
1,1,PRE,73,11762,2001/01/01,31/12/8999
1,1,PRE,73,11763,2001/01/01,31/12/8999
1,1,PRE,73,11764,2001/01/01,31/12/8999
1,1,PRE,73,11765,2001/01/01,31/12/8999
1,1,PRE,73,11766,2001/01/01,31/12/8999
1,1,PRE,96,11767,2001/01/01,31/12/8999
1,1,PRE,73,11768,2001/01/01,31/12/8999
1,1,PRE,73,11769,2001/01/01,31/12/8999
1,1,PRE,73,11770,2001/01/01,31/12/8999
1,1,PRE,73,11771,2001/01/01,31/12/8999
1,1,PRE,73,11772,2001/01/01,31/12/8999
1,1,PRE,73,11773,2001/01/01,31/12/8999
1,1,PRE,88,11774,2001/01/01,31/12/8999
1,1,PRE,119,11776,2001/01/01,31/12/8999
1,1,PRE,73,11777,2001/01/01,31/12/8999
1,1,PRE,73,11778,2001/01/01,31/12/8999
1,1,PRE,110,11779,2001/01/01,31/12/8999
1,1,PRE,120,11780,2001/01/01,31/12/8999
1,1,PRE,105,11781,2001/01/01,31/12/8999
1,1,PRE,107,11784,2001/01/01,31/12/8999
1,1,PRE,102,11789,2001/01/01,31/12/8999
1,1,PRE,107,11790,2001/01/01,31/12/8999
1,1,PRE,96,11791,2001/01/01,31/12/8999
1,1,PRE,73,11792,2001/01/01,31/12/8999
1,1,PRE,107,11793,2001/01/01,31/12/8999
1,1,PRE,87,11796,2001/01/01,31/12/8999
1,1,PRE,88,11798,2001/01/01,31/12/8999
1,1,PRE,100,11802,2001/01/01,31/12/8999
1,1,PRE,73,11804,2001/01/01,31/12/8999
1,1,PRE,113,11805,2001/01/01,31/12/8999
1,1,PRE,96,11808,2001/01/01,31/12/8999
1,1,PRE,111,11811,2001/01/01,31/12/8999
1,1,PRE,113,11816,2001/01/01,31/12/8999
1,1,PRE,119,11817,2001/01/01,31/12/8999
1,1,PRE,119,11818,2001/01/01,31/12/8999
1,1,PRE,73,11822,2001/01/01,31/12/8999
1,1,PRE,73,11824,2001/01/01,31/12/8999
1,1,PRE,73,11825,2001/01/01,31/12/8999
1,1,PRE,73,11826,2001/01/01,31/12/8999
1,1,PRE,73,11829,2001/01/01,31/12/8999
1,1,PRE,73,11831,2001/01/01,31/12/8999
1,1,PRE,73,11832,2001/01/01,31/12/8999
1,1,PRE,73,11835,2001/01/01,31/12/8999
1,1,PRE,95,11836,2001/01/01,31/12/8999
1,1,PRE,91,11837,2001/01/01,31/12/8999
1,1,PRE,113,11838,2001/01/01,31/12/8999
1,1,PRE,95,11842,2001/01/01,31/12/8999
1,1,PRE,28,11843,2001/01/01,31/12/8999
1,1,PRE,91,11847,2001/01/01,31/12/8999
1,1,PRE,119,11852,2001/01/01,31/12/8999
1,1,PRE,73,11855,2001/01/01,31/12/8999
1,1,PRE,96,11856,2001/01/01,31/12/8999
1,1,PRE,107,11859,2001/01/01,31/12/8999
1,1,PRE,73,11863,2001/01/01,31/12/8999
1,1,PRE,95,11866,2001/01/01,31/12/8999
1,1,PRE,95,11867,2001/01/01,31/12/8999
1,1,PRE,95,11868,2001/01/01,31/12/8999
1,1,PRE,96,11870,2001/01/01,31/12/8999
1,1,PRE,119,11871,2001/01/01,31/12/8999
1,1,PRE,88,11875,2001/01/01,31/12/8999
1,1,PRE,119,11877,2001/01/01,31/12/8999
1,1,PRE,100,11880,2001/01/01,31/12/8999
1,1,PRE,96,11881,2001/01/01,31/12/8999
1,1,PRE,111,11882,2001/01/01,31/12/8999
1,1,PRE,88,11884,2001/01/01,31/12/8999
1,1,PRE,118,11885,2001/01/01,31/12/8999
1,1,PRE,118,11888,2001/01/01,31/12/8999
1,1,PRE,87,11891,2001/01/01,31/12/8999
1,1,PRE,28,11894,2001/01/01,31/12/8999
1,1,PRE,119,11896,2001/01/01,31/12/8999
1,1,PRE,73,11898,2001/01/01,31/12/8999
1,1,PRE,96,11900,2001/01/01,31/12/8999
1,1,PRE,73,11902,2001/01/01,31/12/8999
1,1,PRE,102,11904,2001/01/01,31/12/8999
1,1,PRE,88,11907,2001/01/01,31/12/8999
1,1,PRE,94,11910,2001/01/01,31/12/8999
1,1,PRE,28,11911,2001/01/01,31/12/8999
1,1,PRE,120,11913,2001/01/01,31/12/8999
1,1,PRE,87,11914,2001/01/01,31/12/8999
1,1,PRE,87,11915,2001/01/01,31/12/8999
1,1,PRE,111,11917,2001/01/01,31/12/8999
1,1,PRE,102,11918,2001/01/01,31/12/8999
1,1,PRE,91,11919,2001/01/01,31/12/8999
1,1,PRE,111,11920,2001/01/01,31/12/8999
1,1,PRE,28,11922,2001/01/01,31/12/8999
1,1,PRE,110,11925,2001/01/01,31/12/8999
1,1,PRE,110,11926,2001/01/01,31/12/8999
1,1,PRE,117,11929,2001/01/01,31/12/8999
1,1,PRE,87,11932,2001/01/01,31/12/8999
1,1,PRE,100,11933,2001/01/01,31/12/8999
1,1,PRE,88,11939,2001/01/01,31/12/8999
1,1,PRE,90,11940,2001/01/01,31/12/8999
1,1,PRE,95,11941,2001/01/01,31/12/8999
1,1,PRE,110,11945,2001/01/01,31/12/8999
1,1,PRE,96,11948,2001/01/01,31/12/8999
1,1,PRE,120,11950,2001/01/01,31/12/8999
1,1,PRE,110,11951,2001/01/01,31/12/8999
1,1,PRE,95,11954,2001/01/01,31/12/8999
1,1,PRE,100,11955,2001/01/01,31/12/8999
1,1,PRE,110,11956,2001/01/01,31/12/8999
1,1,PRE,107,11960,2001/01/01,31/12/8999
1,1,PRE,95,11961,2001/01/01,31/12/8999
1,1,PRE,111,11962,2001/01/01,31/12/8999
1,1,PRE,107,11963,2001/01/01,31/12/8999
1,1,PRE,107,11964,2001/01/01,31/12/8999
1,1,PRE,111,11968,2001/01/01,31/12/8999
1,1,PRE,110,11969,2001/01/01,31/12/8999
1,1,PRE,113,11970,2001/01/01,31/12/8999
1,1,PRE,95,11971,2001/01/01,31/12/8999
1,1,PRE,90,11975,2001/01/01,31/12/8999
1,1,PRE,119,11977,2001/01/01,31/12/8999
1,1,PRE,95,11981,2001/01/01,31/12/8999
1,1,PRE,90,11984,2001/01/01,31/12/8999
1,1,PRE,119,11985,2001/01/01,31/12/8999
1,1,PRE,73,11987,2001/01/01,31/12/8999
1,1,PRE,117,11994,2001/01/01,31/12/8999
1,1,PRE,107,11996,2001/01/01,31/12/8999
1,1,PRE,87,12001,2001/01/01,31/12/8999
1,1,PRE,87,12002,2001/01/01,31/12/8999
1,1,PRE,119,12004,2001/01/01,31/12/8999
1,1,PRE,96,12005,2001/01/01,31/12/8999
1,1,PRE,102,12006,2001/01/01,31/12/8999
1,1,PRE,100,12007,2001/01/01,31/12/8999
1,1,PRE,117,12008,2001/01/01,31/12/8999
1,1,PRE,100,12010,2001/01/01,31/12/8999
1,1,PRE,95,12011,2001/01/01,31/12/8999
1,1,PRE,91,12012,2001/01/01,31/12/8999
1,1,PRE,95,12016,2001/01/01,31/12/8999
1,1,PRE,113,12017,2001/01/01,31/12/8999
1,1,PRE,95,12019,2001/01/01,31/12/8999
1,1,PRE,96,12022,2001/01/01,31/12/8999
1,1,PRE,95,12024,2001/01/01,31/12/8999
1,1,PRE,90,12025,2001/01/01,31/12/8999
1,1,PRE,88,12028,2001/01/01,31/12/8999
1,1,PRE,111,12031,2001/01/01,31/12/8999
1,1,PRE,120,12032,2001/01/01,31/12/8999
1,1,PRE,95,12036,2001/01/01,31/12/8999
1,1,PRE,102,12037,2001/01/01,31/12/8999
1,1,PRE,87,12039,2001/01/01,31/12/8999
1,1,PRE,95,12040,2001/01/01,31/12/8999
1,1,PRE,96,12041,2001/01/01,31/12/8999
1,1,PRE,118,12042,2001/01/01,31/12/8999
1,1,PRE,95,12050,2001/01/01,31/12/8999
1,1,PRE,95,12051,2001/01/01,31/12/8999
1,1,PRE,95,12052,2001/01/01,31/12/8999
1,1,PRE,90,12053,2001/01/01,31/12/8999
1,1,PRE,110,12055,2001/01/01,31/12/8999
1,1,PRE,110,12057,2001/01/01,31/12/8999
1,1,PRE,95,12064,2001/01/01,31/12/8999
1,1,PRE,91,12065,2001/01/01,31/12/8999
1,1,PRE,88,12067,2001/01/01,31/12/8999
1,1,PRE,110,12068,2001/01/01,31/12/8999
1,1,PRE,73,12074,2001/01/01,31/12/8999
1,1,PRE,73,12076,2001/01/01,31/12/8999
1,1,PRE,28,12079,2001/01/01,31/12/8999
1,1,PRE,111,12081,2001/01/01,31/12/8999
1,1,PRE,28,12083,2001/01/01,31/12/8999
1,1,PRE,113,12088,2001/01/01,31/12/8999
1,1,PRE,111,12091,2001/01/01,31/12/8999
1,1,PRE,95,12092,2001/01/01,31/12/8999
1,1,PRE,118,12093,2001/01/01,31/12/8999
1,1,PRE,118,12095,2001/01/01,31/12/8999
1,1,PRE,120,12098,2001/01/01,31/12/8999
1,1,PRE,119,12099,2001/01/01,31/12/8999
1,1,PRE,95,12100,2001/01/01,31/12/8999
1,1,PRE,102,12101,2001/01/01,31/12/8999
1,1,PRE,87,12102,2001/01/01,31/12/8999
1,1,PRE,110,12105,2001/01/01,31/12/8999
1,1,PRE,91,12106,2001/01/01,31/12/8999
1,1,PRE,119,12107,2001/01/01,31/12/8999
1,1,PRE,95,12108,2001/01/01,31/12/8999
1,1,PRE,107,12109,2001/01/01,31/12/8999
1,1,PRE,120,12111,2001/01/01,31/12/8999
1,1,PRE,87,12116,2001/01/01,31/12/8999
1,1,PRE,95,12117,2001/01/01,31/12/8999
1,1,PRE,111,12119,2001/01/01,31/12/8999
1,1,PRE,119,12120,2001/01/01,31/12/8999
1,1,PRE,118,12123,2001/01/01,31/12/8999
1,1,PRE,119,12124,2001/01/01,31/12/8999
1,1,PRE,91,12125,2001/01/01,31/12/8999
1,1,PRE,95,12126,2001/01/01,31/12/8999
1,1,PRE,73,12129,2001/01/01,31/12/8999
1,1,PRE,111,12130,2001/01/01,31/12/8999
1,1,PRE,95,12131,2001/01/01,31/12/8999
